event_time,event_phase
2019-09-08T06:27:41Z,3
2019-09-08T06:28:16Z,3
2019-09-08T06:28:51Z,3
2019-09-08T06:30:16Z,3
2019-09-08T06:38:00Z,3
2019-09-08T06:40:32Z,3
2019-09-08T06:44:22Z,3
2019-09-08T06:55:02Z,1
2019-09-08T07:13:10Z,3
2019-09-08T07:14:14Z,3
2019-09-08T07:15:26Z,3
2019-09-08T07:18:46Z,2
2019-09-08T07:20:17Z,3
2019-09-08T07:21:21Z,3
2019-09-08T07:39:21Z,3
2019-09-08T07:44:50Z,3
2019-09-08T07:57:34Z,3
2019-09-08T08:19:51Z,3
2019-09-08T08:21:57Z,3
2019-09-08T08:22:34Z,3
2019-09-08T08:24:56Z,3
2019-09-08T08:26:33Z,3
2019-09-08T08:27:17Z,3
2019-09-08T08:28:53Z,3
2019-09-08T08:35:43Z,2
2019-09-08T08:49:18Z,3
2019-09-08T08:50:02Z,1
2019-09-08T09:08:30Z,3
2019-09-08T09:21:12Z,3
2019-09-08T09:22:07Z,1
2019-09-08T09:27:37Z,3
2019-09-08T09:29:26Z,2
2019-09-08T09:29:56Z,2
2019-09-08T09:34:58Z,2
2019-09-08T09:41:34Z,1
2019-09-08T09:43:53Z,2
2019-09-08T09:45:37Z,3
2019-09-08T09:50:01Z,2
2019-09-08T09:57:35Z,3
2019-09-08T09:58:58Z,3
2019-09-08T10:00:47Z,3
2019-09-08T10:03:24Z,3
2019-09-08T10:04:50Z,1
2019-09-08T10:05:10Z,3
2019-09-08T10:06:12Z,3
2019-09-08T10:14:54Z,3
2019-09-08T10:20:38Z,3
2019-09-08T10:30:19Z,1
2019-09-08T10:34:50Z,3
2019-09-08T10:36:12Z,3
2019-09-08T10:44:13Z,3
2019-09-08T10:45:41Z,3
2019-09-08T10:46:52Z,3
2019-09-08T10:47:15Z,2
2019-09-08T10:58:52Z,3
2019-09-08T11:34:01Z,3
2019-09-08T11:56:11Z,2
2019-09-08T11:57:57Z,3
2019-09-08T11:58:42Z,3
2019-09-08T11:59:35Z,3
2019-09-08T12:01:36Z,3
2019-09-08T12:02:41Z,3
2019-09-08T12:05:23Z,2
2019-09-08T12:08:55Z,3
2019-09-08T12:15:13Z,1
2019-09-08T12:17:42Z,1
2019-09-08T12:23:53Z,1
2019-09-08T12:23:57Z,3
2019-09-08T12:26:18Z,3
2019-09-08T12:43:47Z,3
2019-09-08T12:45:32Z,2
2019-09-08T12:46:33Z,2
2019-09-08T12:47:30Z,3
2019-09-08T12:51:06Z,2
2019-09-08T12:52:04Z,2
2019-09-08T12:54:01Z,1
2019-09-08T12:54:52Z,2
2019-09-08T12:57:20Z,2
2019-09-08T13:01:03Z,2
2019-09-08T13:01:59Z,1
2019-09-08T13:04:39Z,2
2019-09-08T13:05:06Z,1
2019-09-08T13:06:58Z,1
2019-09-08T13:07:37Z,3
2019-09-08T13:08:46Z,3
2019-09-08T13:09:22Z,3
2019-09-08T13:13:27Z,3
2019-09-08T13:15:04Z,1
2019-09-08T13:18:07Z,3
2019-09-08T13:18:43Z,3
2019-09-08T13:19:18Z,3
2019-09-08T13:21:29Z,3
2019-09-08T13:28:46Z,1
2019-09-08T13:29:21Z,2
2019-09-08T13:29:25Z,1
2019-09-08T13:32:09Z,1
2019-09-08T13:32:37Z,3
2019-09-08T13:33:50Z,1
2019-09-08T13:36:25Z,1
2019-09-08T13:37:08Z,2
2019-09-08T13:38:08Z,2
2019-09-08T13:39:08Z,2
2019-09-08T13:39:08Z,3
2019-09-08T13:40:07Z,2
2019-09-08T13:41:07Z,2
2019-09-08T13:41:15Z,1
2019-09-08T19:52:48Z,1
2019-09-08T19:52:48Z,3
2019-09-08T19:54:02Z,2
2019-09-08T19:55:24Z,2
2019-09-08T20:05:04Z,2
2019-09-08T20:05:50Z,2
2019-09-08T20:06:06Z,3
2019-09-08T20:08:40Z,1
2019-09-08T20:11:41Z,1
2019-09-08T20:12:12Z,1
2019-09-08T20:12:42Z,1
2019-09-08T20:18:44Z,2
2019-09-08T20:20:09Z,1
2019-09-08T20:21:10Z,2
2019-09-08T20:21:28Z,1
2019-09-08T20:29:08Z,1
2019-09-08T20:37:10Z,3
2019-09-08T20:39:27Z,1
2019-09-08T20:39:54Z,2
2019-09-08T20:40:46Z,3
2019-09-08T20:47:23Z,1
2019-09-08T20:48:00Z,3
2019-09-08T20:48:36Z,3
2019-09-08T20:50:09Z,2
2019-09-08T20:50:10Z,3
2019-09-08T20:52:41Z,1
2019-09-08T20:52:41Z,3
2019-09-08T20:52:43Z,2
2019-09-08T20:56:27Z,1
2019-09-08T21:03:04Z,2
2019-09-08T21:06:01Z,1
2019-09-08T21:12:15Z,2
2019-09-08T21:16:43Z,1
2019-09-08T21:20:52Z,3
2019-09-08T21:30:37Z,3
2019-09-08T21:31:31Z,3
2019-09-08T21:48:49Z,3
2019-09-08T21:53:56Z,3
2019-09-08T21:56:53Z,1
2019-09-08T22:00:39Z,3
2019-09-08T22:06:07Z,3
2019-09-08T22:22:02Z,3
2019-09-08T22:22:07Z,2
2019-09-08T22:24:21Z,3
2019-09-08T22:26:48Z,3
2019-09-08T22:41:05Z,2
2019-09-08T22:42:41Z,3
2019-09-08T22:45:49Z,1
2019-09-08T23:21:07Z,3
2019-09-08T23:22:29Z,3
2019-09-08T23:23:57Z,3
2019-09-08T23:25:11Z,3
2019-09-08T23:29:21Z,3
2019-09-08T23:32:17Z,3
2019-09-08T23:43:20Z,3
2019-09-08T23:47:52Z,2
2019-09-08T23:55:01Z,3
2019-09-08T23:55:39Z,3
2019-09-08T23:55:47Z,2
2019-09-08T23:56:54Z,3
2019-09-09T00:01:48Z,3
2019-09-09T00:39:42Z,3
2019-09-09T00:40:59Z,3
2019-09-09T00:41:35Z,3
2019-09-09T00:49:23Z,3
2019-09-09T00:54:44Z,3
2019-09-09T00:55:30Z,3
2019-09-09T01:00:21Z,3
2019-09-09T01:11:18Z,3
2019-09-09T01:13:08Z,2
2019-09-09T01:32:13Z,1
2019-09-09T01:33:00Z,3
2019-09-09T01:36:22Z,3
2019-09-09T01:39:07Z,3
2019-09-09T01:41:59Z,3
2019-09-09T01:59:57Z,2
2019-09-09T02:14:25Z,3
2019-09-09T02:15:40Z,1
2019-09-09T02:17:26Z,3
2019-09-09T02:27:13Z,3
2019-09-09T02:50:19Z,3
2019-09-09T02:58:22Z,3
2019-09-09T03:01:24Z,3
2019-09-09T03:02:20Z,3
2019-09-09T03:09:39Z,3
2019-09-09T03:12:24Z,3
2019-09-09T03:18:50Z,3
2019-09-09T03:21:55Z,2
2019-09-09T03:24:40Z,3
2019-09-09T03:28:31Z,3
2019-09-09T03:39:14Z,1
2019-09-09T03:59:21Z,3
2019-09-09T04:11:22Z,2
2019-09-09T04:11:22Z,3
2019-09-09T04:13:10Z,3
2019-09-09T04:13:41Z,3
2019-09-09T04:20:54Z,3
2019-09-09T04:25:27Z,3
2019-09-09T04:26:42Z,3
2019-09-09T04:27:56Z,3
2019-09-09T04:28:48Z,3
2019-09-09T04:29:32Z,3
2019-09-09T04:30:43Z,3
2019-09-09T04:31:53Z,3
2019-09-09T04:33:33Z,3
2019-09-09T04:36:47Z,3
2019-09-09T04:40:14Z,3
2019-09-09T04:42:12Z,3
2019-09-09T04:47:24Z,2
2019-09-09T04:49:05Z,1
2019-09-09T04:49:15Z,3
2019-09-09T04:50:15Z,3
2019-09-09T04:51:02Z,3
2019-09-09T04:53:15Z,3
2019-09-09T05:04:09Z,2
2019-09-09T05:07:20Z,2
2019-09-09T05:09:55Z,3
2019-09-09T05:13:33Z,3
2019-09-09T05:18:40Z,3
2019-09-09T05:19:55Z,3
2019-09-09T05:57:12Z,3
2019-09-09T05:57:43Z,3
2019-09-09T06:00:30Z,2
2019-09-09T06:00:57Z,3
2019-09-09T06:02:02Z,2
2019-09-09T06:03:38Z,3
2019-09-09T06:07:53Z,2
2019-09-09T06:08:49Z,3
2019-09-09T06:11:19Z,1
2019-09-09T06:11:31Z,2
2019-09-09T06:12:22Z,3
2019-09-09T06:14:03Z,3
2019-09-09T06:14:45Z,2
2019-09-09T06:15:01Z,3
2019-09-09T06:16:12Z,3
2019-09-09T06:18:26Z,2
2019-09-09T06:20:16Z,3
2019-09-09T06:20:32Z,2
2019-09-09T06:25:16Z,1
2019-09-09T06:25:44Z,1
2019-09-09T06:27:31Z,1
2019-09-09T06:27:52Z,2
2019-09-09T06:28:04Z,3
2019-09-09T06:29:28Z,2
2019-09-09T06:36:15Z,3
2019-09-09T06:37:04Z,2
2019-09-09T06:38:06Z,1
2019-09-09T06:41:40Z,1
2019-09-09T06:50:18Z,3
2019-09-09T06:56:21Z,1
2019-09-09T06:56:21Z,3
2019-09-09T06:57:58Z,3
2019-09-09T07:01:24Z,3
2019-09-09T07:14:59Z,3
2019-09-09T07:19:06Z,3
2019-09-09T07:35:27Z,2
2019-09-09T07:48:31Z,3
2019-09-09T07:54:39Z,3
2019-09-09T08:03:18Z,3
2019-09-09T08:04:13Z,3
2019-09-09T08:05:41Z,3
2019-09-09T08:07:04Z,3
2019-09-09T08:08:13Z,3
2019-09-09T08:12:23Z,3
2019-09-09T08:14:20Z,3
2019-09-09T08:31:07Z,3
2019-09-09T08:32:36Z,3
2019-09-09T08:34:54Z,3
2019-09-09T08:36:26Z,3
2019-09-09T08:38:06Z,3
2019-09-09T08:39:50Z,3
2019-09-09T08:41:21Z,3
2019-09-09T08:42:40Z,3
2019-09-09T08:56:32Z,3
2019-09-09T08:57:53Z,3
2019-09-09T08:59:04Z,2
2019-09-09T09:01:04Z,1
2019-09-09T09:02:52Z,3
2019-09-09T09:04:43Z,3
2019-09-09T09:07:03Z,3
2019-09-09T09:07:46Z,3
2019-09-09T09:10:47Z,3
2019-09-09T09:11:16Z,3
2019-09-09T09:20:48Z,3
2019-09-09T09:53:14Z,3
2019-09-09T09:59:47Z,3
2019-09-09T10:02:14Z,3
2019-09-09T10:03:24Z,3
2019-09-09T10:06:11Z,3
2019-09-09T10:07:42Z,3
2019-09-09T10:10:05Z,3
2019-09-09T10:11:36Z,2
2019-09-09T10:11:45Z,3
2019-09-09T10:16:47Z,3
2019-09-09T10:17:28Z,3
2019-09-09T10:21:55Z,3
2019-09-09T10:29:44Z,3
2019-09-09T10:32:30Z,3
2019-09-09T10:39:43Z,3
2019-09-09T10:44:04Z,3
2019-09-09T10:50:14Z,3
2019-09-09T10:52:26Z,3
2019-09-09T10:55:05Z,3
2019-09-09T10:56:36Z,3
2019-09-09T10:59:30Z,3
2019-09-09T11:04:33Z,3
2019-09-09T11:08:00Z,3
2019-09-09T11:12:13Z,3
2019-09-09T11:13:04Z,3
2019-09-09T11:13:41Z,3
2019-09-09T11:14:56Z,3
2019-09-09T11:15:34Z,3
2019-09-09T11:17:39Z,3
2019-09-09T11:19:36Z,3
2019-09-09T11:20:30Z,3
2019-09-09T11:23:44Z,3
2019-09-09T11:24:43Z,3
2019-09-09T11:26:20Z,3
2019-09-09T11:28:07Z,3
2019-09-09T11:30:28Z,2
2019-09-09T11:30:29Z,3
2019-09-09T12:03:02Z,3
2019-09-09T12:12:20Z,3
2019-09-09T12:14:53Z,1
2019-09-09T12:23:16Z,3
2019-09-09T12:29:06Z,3
2019-09-09T12:30:36Z,3
2019-09-09T12:31:17Z,3
2019-09-09T12:35:08Z,3
2019-09-09T12:35:46Z,3
2019-09-09T12:41:48Z,3
2019-09-09T12:42:56Z,2
2019-09-09T12:44:35Z,3
2019-09-09T12:46:12Z,3
2019-09-09T12:47:24Z,3
2019-09-09T12:55:03Z,3
2019-09-09T12:55:43Z,3
2019-09-09T13:05:49Z,3
2019-09-09T13:06:38Z,3
2019-09-09T13:10:39Z,3
2019-09-09T13:11:58Z,3
2019-09-09T13:14:39Z,3
2019-09-09T13:16:30Z,3
2019-09-09T13:23:55Z,3
2019-09-09T13:26:46Z,3
2019-09-09T13:28:33Z,3
2019-09-09T13:29:58Z,3
2019-09-09T13:32:00Z,3
2019-09-09T13:39:58Z,2
2019-09-09T13:40:39Z,1
2019-09-09T13:40:39Z,3
2019-09-09T13:40:58Z,2
2019-09-09T13:41:30Z,3
2019-09-09T13:41:49Z,2
2019-09-09T13:45:10Z,1
2019-09-09T13:45:48Z,1
2019-09-09T13:51:14Z,2
2019-09-09T13:55:18Z,1
2019-09-09T14:03:48Z,2
2019-09-09T14:05:32Z,1
2019-09-09T14:27:19Z,3
2019-09-09T14:33:10Z,2
2019-09-09T14:35:57Z,2
2019-09-09T14:37:22Z,3
2019-09-09T14:38:45Z,3
2019-09-09T14:47:09Z,3
2019-09-09T14:52:06Z,3
2019-09-09T14:53:47Z,3
2019-09-09T14:54:17Z,3
2019-09-09T14:55:22Z,3
2019-09-09T14:56:05Z,1
2019-09-09T14:56:21Z,3
2019-09-09T15:02:13Z,3
2019-09-09T15:06:59Z,3
2019-09-09T15:07:09Z,1
2019-09-09T15:07:48Z,3
2019-09-09T15:12:10Z,2
2019-09-09T15:13:02Z,3
2019-09-09T15:13:56Z,1
2019-09-09T15:14:04Z,3
2019-09-09T15:15:39Z,1
2019-09-09T15:16:18Z,3
2019-09-09T15:17:18Z,3
2019-09-09T15:17:38Z,1
2019-09-09T15:17:53Z,3
2019-09-09T15:18:34Z,3
2019-09-09T15:21:53Z,3
2019-09-09T15:23:23Z,3
2019-09-09T15:25:13Z,3
2019-09-09T15:29:39Z,3
2019-09-09T15:31:04Z,3
2019-09-09T15:32:13Z,3
2019-09-09T15:33:06Z,3
2019-09-09T15:33:55Z,3
2019-09-09T15:34:30Z,2
2019-09-09T15:34:46Z,3
2019-09-09T15:38:55Z,3
2019-09-09T15:43:36Z,2
2019-09-09T15:45:40Z,2
2019-09-09T15:46:23Z,2
2019-09-09T15:46:50Z,3
2019-09-09T15:48:29Z,3
2019-09-09T15:49:48Z,3
2019-09-09T15:50:24Z,2
2019-09-09T15:50:27Z,3
2019-09-09T15:51:24Z,2
2019-09-09T15:51:47Z,3
2019-09-09T15:52:24Z,2
2019-09-09T15:53:24Z,2
2019-09-09T15:53:49Z,3
2019-09-09T15:54:24Z,2
2019-09-09T15:54:33Z,3
2019-09-09T15:55:24Z,2
2019-09-09T15:55:48Z,3
2019-09-09T15:56:13Z,1
2019-09-09T15:56:24Z,2
2019-09-09T15:57:24Z,2
2019-09-09T15:58:24Z,2
2019-09-09T15:59:53Z,2
2019-09-09T16:01:21Z,2
2019-09-09T16:02:31Z,1
2019-09-09T16:02:49Z,2
2019-09-09T16:04:17Z,2
2019-09-09T16:05:45Z,2
2019-09-09T16:06:50Z,1
2019-09-09T16:07:13Z,2
2019-09-09T16:08:42Z,2
2019-09-09T16:10:10Z,2
2019-09-09T16:11:38Z,2
2019-09-09T16:13:06Z,2
2019-09-09T16:14:34Z,2
2019-09-09T16:15:20Z,1
2019-09-09T16:15:59Z,1
2019-09-09T16:16:02Z,2
2019-09-09T16:17:30Z,2
2019-09-09T16:18:58Z,2
2019-09-09T16:21:19Z,2
2019-09-09T16:23:39Z,2
2019-09-09T16:25:59Z,2
2019-09-09T16:27:58Z,1
2019-09-09T16:28:19Z,2
2019-09-09T16:28:58Z,3
2019-09-09T16:30:39Z,2
2019-09-09T16:31:09Z,3
2019-09-09T16:31:57Z,1
2019-09-09T16:32:59Z,2
2019-09-09T16:33:51Z,1
2019-09-09T16:34:42Z,3
2019-09-09T16:35:19Z,2
2019-09-09T16:37:39Z,2
2019-09-09T16:39:24Z,3
2019-09-09T16:39:59Z,2
2019-09-09T16:42:08Z,1
2019-09-09T16:42:19Z,2
2019-09-09T16:44:37Z,2
2019-09-09T16:45:02Z,1
2019-09-09T16:46:20Z,1
2019-09-09T16:47:00Z,2
2019-09-09T16:47:58Z,1
2019-09-09T16:48:46Z,1
2019-09-09T16:49:20Z,2
2019-09-09T16:50:29Z,1
2019-09-09T16:51:17Z,1
2019-09-09T16:59:26Z,1
2019-09-09T17:01:36Z,2
2019-09-09T17:27:04Z,1
2019-09-09T17:27:54Z,1
2019-09-09T17:29:36Z,1
2019-09-09T17:32:07Z,1
2019-09-09T17:33:45Z,1
2019-09-09T17:36:49Z,1
2019-09-09T17:40:07Z,1
2019-09-09T17:42:04Z,1
2019-09-09T17:46:22Z,3
2019-09-09T17:47:18Z,3
2019-09-09T17:55:08Z,2
2019-09-09T18:06:30Z,3
2019-09-09T18:10:08Z,3
2019-09-09T18:19:48Z,2
2019-09-09T18:25:12Z,3
2019-09-09T18:28:25Z,1
2019-09-09T18:29:08Z,2
2019-09-09T18:32:18Z,1
2019-09-09T18:33:59Z,3
2019-09-09T18:39:18Z,3
2019-09-09T18:42:28Z,1
2019-09-09T18:43:03Z,3
2019-09-09T18:45:20Z,3
2019-09-09T18:49:03Z,3
2019-09-09T18:49:04Z,2
2019-09-09T18:49:34Z,3
2019-09-09T18:57:48Z,1
2019-09-09T19:02:46Z,1
2019-09-09T19:20:24Z,1
2019-09-09T19:36:39Z,2
2019-09-09T19:58:34Z,3
2019-09-09T19:59:09Z,2
2019-09-09T19:59:49Z,3
2019-09-09T20:02:42Z,3
2019-09-09T20:04:10Z,2
2019-09-09T20:16:12Z,2
2019-09-09T20:16:52Z,3
2019-09-09T20:19:25Z,2
2019-09-09T20:19:26Z,1
2019-09-09T20:20:34Z,3
2019-09-09T20:26:13Z,2
2019-09-09T20:50:26Z,3
2019-09-09T20:53:16Z,3
2019-09-09T20:58:00Z,3
2019-09-09T21:08:34Z,2
2019-09-09T21:09:35Z,3
2019-09-09T21:14:16Z,2
2019-09-09T21:14:50Z,3
2019-09-09T21:27:24Z,1
2019-09-09T21:37:16Z,2
2019-09-09T21:45:25Z,2
2019-09-09T21:48:53Z,2
2019-09-09T21:49:13Z,3
2019-09-09T21:50:29Z,2
2019-09-09T21:51:06Z,2
2019-09-09T21:52:49Z,3
2019-09-09T21:59:19Z,1
2019-09-09T22:21:31Z,3
2019-09-09T22:24:00Z,2
2019-09-09T22:25:05Z,1
2019-09-09T22:27:19Z,3
2019-09-09T22:33:08Z,1
2019-09-09T22:34:00Z,1
2019-09-09T22:37:51Z,3
2019-09-09T22:41:28Z,1
2019-09-09T22:42:44Z,1
2019-09-09T22:44:57Z,1
2019-09-09T22:47:00Z,1
2019-09-09T22:48:02Z,1
2019-09-09T22:49:20Z,1
2019-09-09T22:50:08Z,1
2019-09-09T22:58:46Z,1
2019-09-09T23:00:51Z,1
2019-09-09T23:03:01Z,1
2019-09-09T23:07:15Z,1
2019-09-09T23:12:45Z,1
2019-09-09T23:17:31Z,1
2019-09-09T23:32:48Z,1
2019-09-09T23:37:04Z,1
2019-09-09T23:41:19Z,1
2019-09-09T23:43:19Z,2
2019-09-09T23:45:35Z,1
2019-09-09T23:46:34Z,3
2019-09-09T23:47:52Z,1
2019-09-09T23:48:24Z,1
2019-09-09T23:49:09Z,1
2019-09-09T23:50:25Z,1
2019-09-09T23:51:07Z,1
2019-09-09T23:53:23Z,1
2019-09-09T23:55:39Z,1
2019-09-09T23:56:51Z,1
2019-09-09T23:57:02Z,3
2019-09-09T23:57:21Z,1
2019-09-09T23:58:13Z,1
2019-09-09T23:59:01Z,3
2019-09-09T23:59:53Z,3
2019-09-10T00:01:41Z,3
2019-09-10T00:02:57Z,3
2019-09-10T00:05:11Z,3
2019-09-10T00:06:19Z,3
2019-09-10T00:14:07Z,1
2019-09-10T00:22:43Z,3
2019-09-10T00:28:05Z,1
2019-09-10T00:28:46Z,3
2019-09-10T00:31:16Z,3
2019-09-10T00:32:56Z,3
2019-09-10T00:33:37Z,3
2019-09-10T00:34:46Z,3
2019-09-10T00:36:02Z,3
2019-09-10T00:37:24Z,3
2019-09-10T00:53:37Z,2
2019-09-10T01:21:54Z,3
2019-09-10T01:31:39Z,1
2019-09-10T01:43:48Z,3
2019-09-10T01:50:52Z,3
2019-09-10T01:52:59Z,3
2019-09-10T01:54:27Z,3
2019-09-10T01:55:37Z,3
2019-09-10T02:05:40Z,2
2019-09-10T02:15:54Z,1
2019-09-10T02:16:41Z,3
2019-09-10T02:30:26Z,3
2019-09-10T02:31:07Z,3
2019-09-10T02:31:50Z,3
2019-09-10T02:32:32Z,3
2019-09-10T02:33:14Z,3
2019-09-10T02:33:42Z,3
2019-09-10T02:34:46Z,3
2019-09-10T02:37:41Z,3
2019-09-10T02:49:39Z,3
2019-09-10T03:20:24Z,3
2019-09-10T03:22:20Z,3
2019-09-10T03:23:06Z,2
2019-09-10T03:23:55Z,3
2019-09-10T03:31:35Z,3
2019-09-10T03:37:28Z,3
2019-09-10T03:41:03Z,3
2019-09-10T03:41:31Z,1
2019-09-10T03:49:33Z,3
2019-09-10T03:50:55Z,3
2019-09-10T03:51:35Z,3
2019-09-10T03:52:49Z,3
2019-09-10T03:53:40Z,3
2019-09-10T03:54:22Z,3
2019-09-10T03:55:38Z,3
2019-09-10T03:58:37Z,3
2019-09-10T03:59:36Z,3
2019-09-10T04:05:10Z,3
2019-09-10T04:06:39Z,3
2019-09-10T04:08:12Z,3
2019-09-10T04:09:13Z,3
2019-09-10T04:11:02Z,3
2019-09-10T04:14:37Z,3
2019-09-10T04:17:31Z,3
2019-09-10T04:24:33Z,3
2019-09-10T04:27:36Z,3
2019-09-10T04:29:52Z,3
2019-09-10T04:30:50Z,3
2019-09-10T04:32:49Z,3
2019-09-10T04:33:31Z,3
2019-09-10T04:35:42Z,3
2019-09-10T04:39:43Z,3
2019-09-10T04:45:01Z,2
2019-09-10T04:45:21Z,3
2019-09-10T04:51:47Z,1
2019-09-10T05:01:36Z,3
2019-09-10T05:02:43Z,3
2019-09-10T05:03:08Z,2
2019-09-10T05:03:53Z,3
2019-09-10T05:32:47Z,3
2019-09-10T05:45:36Z,3
2019-09-10T05:51:51Z,3
2019-09-10T05:57:04Z,3
2019-09-10T05:58:14Z,3
2019-09-10T05:59:22Z,3
2019-09-10T06:06:02Z,3
2019-09-10T06:07:42Z,2
2019-09-10T06:09:37Z,3
2019-09-10T06:10:29Z,3
2019-09-10T06:11:16Z,3
2019-09-10T06:19:07Z,3
2019-09-10T06:39:01Z,3
2019-09-10T06:41:20Z,3
2019-09-10T06:46:50Z,3
2019-09-10T06:48:54Z,3
2019-09-10T06:49:52Z,3
2019-09-10T06:51:07Z,3
2019-09-10T06:51:56Z,3
2019-09-10T06:53:20Z,3
2019-09-10T06:54:53Z,3
2019-09-10T06:55:33Z,1
2019-09-10T06:56:56Z,3
2019-09-10T06:58:23Z,3
2019-09-10T06:59:27Z,1
2019-09-10T07:01:05Z,3
2019-09-10T07:01:13Z,1
2019-09-10T07:10:19Z,3
2019-09-10T07:12:15Z,1
2019-09-10T07:14:37Z,3
2019-09-10T07:21:26Z,2
2019-09-10T07:24:16Z,3
2019-09-10T07:43:55Z,1
2019-09-10T07:43:55Z,3
2019-09-10T07:47:28Z,3
2019-09-10T07:48:05Z,3
2019-09-10T07:51:38Z,3
2019-09-10T07:55:50Z,3
2019-09-10T07:58:53Z,3
2019-09-10T07:59:38Z,3
2019-09-10T08:00:07Z,3
2019-09-10T08:02:26Z,3
2019-09-10T08:04:59Z,3
2019-09-10T08:08:56Z,3
2019-09-10T08:10:18Z,3
2019-09-10T08:11:18Z,3
2019-09-10T08:12:05Z,3
2019-09-10T08:12:54Z,3
2019-09-10T08:14:22Z,3
2019-09-10T08:16:14Z,3
2019-09-10T08:16:56Z,3
2019-09-10T08:17:38Z,3
2019-09-10T08:18:26Z,3
2019-09-10T08:19:48Z,3
2019-09-10T08:21:16Z,3
2019-09-10T08:22:53Z,2
2019-09-10T08:24:19Z,3
2019-09-10T08:26:38Z,3
2019-09-10T08:31:03Z,3
2019-09-10T08:39:55Z,3
2019-09-10T08:45:01Z,3
2019-09-10T08:46:37Z,3
2019-09-10T08:48:38Z,3
2019-09-10T08:50:26Z,3
2019-09-10T08:51:16Z,3
2019-09-10T08:52:43Z,3
2019-09-10T08:55:37Z,3
2019-09-10T08:56:20Z,3
2019-09-10T08:57:06Z,3
2019-09-10T09:00:00Z,3
2019-09-10T09:02:08Z,3
2019-09-10T09:06:12Z,3
2019-09-10T09:09:10Z,3
2019-09-10T09:16:38Z,3
2019-09-10T09:20:47Z,3
2019-09-10T09:30:24Z,3
2019-09-10T09:34:40Z,2
2019-09-10T09:58:06Z,1
2019-09-10T10:06:50Z,3
2019-09-10T10:08:14Z,3
2019-09-10T10:09:51Z,3
2019-09-10T10:11:38Z,3
2019-09-10T10:12:59Z,3
2019-09-10T10:13:40Z,3
2019-09-10T10:15:42Z,3
2019-09-10T10:16:24Z,3
2019-09-10T10:17:06Z,3
2019-09-10T10:17:50Z,3
2019-09-10T10:18:35Z,3
2019-09-10T10:24:57Z,3
2019-09-10T10:35:06Z,3
2019-09-10T10:42:18Z,3
2019-09-10T10:50:41Z,2
2019-09-10T10:55:42Z,3
2019-09-10T10:56:22Z,3
2019-09-10T10:57:05Z,3
2019-09-10T10:57:45Z,3
2019-09-10T10:58:26Z,3
2019-09-10T10:59:11Z,3
2019-09-10T11:04:44Z,3
2019-09-10T11:11:28Z,3
2019-09-10T11:20:01Z,3
2019-09-10T11:27:09Z,3
2019-09-10T11:28:42Z,3
2019-09-10T11:29:43Z,3
2019-09-10T11:30:30Z,3
2019-09-10T11:31:54Z,3
2019-09-10T11:33:05Z,3
2019-09-10T11:37:38Z,3
2019-09-10T11:40:30Z,3
2019-09-10T11:42:21Z,3
2019-09-10T11:45:47Z,3
2019-09-10T12:10:47Z,2
2019-09-10T12:18:28Z,3
2019-09-10T12:21:56Z,3
2019-09-10T12:24:48Z,3
2019-09-10T12:26:54Z,3
2019-09-10T12:28:17Z,3
2019-09-10T12:28:55Z,3
2019-09-10T12:33:54Z,3
2019-09-10T12:35:34Z,3
2019-09-10T12:37:00Z,3
2019-09-10T12:37:44Z,3
2019-09-10T12:54:49Z,3
2019-09-10T13:02:32Z,1
2019-09-10T13:08:54Z,3
2019-09-10T13:11:00Z,3
2019-09-10T13:12:06Z,3
2019-09-10T13:14:43Z,3
2019-09-10T13:15:41Z,3
2019-09-10T13:17:03Z,3
2019-09-10T13:18:36Z,3
2019-09-10T13:26:19Z,3
2019-09-10T13:27:09Z,3
2019-09-10T13:27:52Z,3
2019-09-10T13:34:02Z,2
2019-09-10T13:35:47Z,3
2019-09-10T13:47:00Z,3
2019-09-10T13:51:15Z,3
2019-09-10T13:53:48Z,3
2019-09-10T13:55:47Z,3
2019-09-10T13:57:50Z,3
2019-09-10T13:58:37Z,3
2019-09-10T14:00:18Z,3
2019-09-10T14:29:27Z,3
2019-09-10T14:30:00Z,3
2019-09-10T14:30:42Z,3
2019-09-10T14:31:19Z,3
2019-09-10T14:32:09Z,3
2019-09-10T14:32:53Z,3
2019-09-10T14:33:36Z,3
2019-09-10T14:34:21Z,3
2019-09-10T14:35:04Z,3
2019-09-10T14:36:29Z,3
2019-09-10T14:37:19Z,3
2019-09-10T14:39:10Z,3
2019-09-10T14:41:07Z,3
2019-09-10T14:41:48Z,3
2019-09-10T14:43:47Z,3
2019-09-10T14:44:34Z,3
2019-09-10T14:46:54Z,3
2019-09-10T14:48:45Z,3
2019-09-10T14:49:38Z,3
2019-09-10T14:50:12Z,3
2019-09-10T14:53:01Z,3
2019-09-10T14:56:32Z,3
2019-09-10T14:57:12Z,3
2019-09-10T14:59:04Z,2
2019-09-10T14:59:09Z,3
2019-09-10T15:01:11Z,3
2019-09-10T15:03:44Z,3
2019-09-10T15:08:46Z,3
2019-09-10T15:10:26Z,3
2019-09-10T15:14:44Z,3
2019-09-10T15:17:16Z,3
2019-09-10T15:19:32Z,3
2019-09-10T15:25:40Z,3
2019-09-10T15:29:42Z,2
2019-09-10T15:30:09Z,3
2019-09-10T15:31:40Z,2
2019-09-10T15:35:59Z,2
2019-09-10T15:40:19Z,3
2019-09-10T15:43:58Z,2
